"","Text ID","SDG","Text"
"240","1bbfb4a2e6287262ba5bfa7c5f275fe1","17","With a fixed timetable of regular assessments, Costa Rica might consider alternating the subjects assessed at lower secondary level to enable the evaluation of more of the curriculum, including the more innovative dimensions of education for global citizenship and sustainable development, for example. At no point has the assessment sampled the entire census of schools in a way that would enable school leaders, teachers, students, parents and the local community to understand w'hether their institution is achieving national learning objectives, or whether it is more or less successful than other similar schools. The national assessment could help teachers understand how the new national competence-based curriculum can be tested in practice and ensure classroom-based assessments are setting the same standards across the country."
"241","286f12aa673630b72f027f7fe247f721","17","Several of the goals and targets in the 2030 Agenda for Global Action have a direct bearing on the nexus between trade policy and gender equality (Table 4.2). End hunger, achieve fooc security and improved nutrition and promote sustainable agriculture. Strengthen the means of implementation and revitaii, the global partnership for sustainable development. These data can then be used to inform, develop and monitor government policies and the support development partners provide in promoting gender equality in trade-related issues."
"242","a5b0f691bf38ae1ba9b11ce474551016","17","Delivering on SDG 14 requires teamwork and a spirit of partnership among diverse stakeholders from many nations and sectors. The oceans cover almost three quarters of the Earth’s surface, storing one third of all the carbon emissions stemming from human activity. They are part of the solution, and we must make them a key focus of our efforts to cope with and mitigate climate change."
"243","c9ba891fc2360ed296043c2ccee4bf09","17","Moreover, there is a poor record of civil society participation and partnership in the implementation of plans and strategies that exist to support cultural and heritage preservation. For cities, culture appears as an economic asset, a social good and a productive and dynamic process that undergoes continuous change.*"" Many cities around the world contain a historical core with various forms of cultural and natural heritage that have resisted forces of urbanization and modernization."
"244","fe4b55f8505c4d4dc6f3e64707fa4516","17","The chapter traces the development of the international response to the pandemic of HIV/AIDS from the designation of the World Health Organization (WHO) as “lead agency” in the late 1980s to the emergence of a variety of public-private partnerships from the 1990s onwards. This trajectory is related to general trends in global public health governance. Existing partnerships in the field of HIV/AIDS are described and typified. Finally, the legitimacy and democratic qualities of today’s global governance arrangements in the fight against AIDS are discussed in terms of coordination, representation and accountability."
"245","c143c038ae310e7c5d15d9f7d7cfbce1","17","If the capacity of national data centers is limited, storage and cloud computing applications will be located abroad, adding to the need and subsequent costs of international bandwidth as well as increasing dependency on external networks over which there is no control. See: Alaerds et al. This section reviews domain name developments among LDCs. It explores the important benefit that can accrue for LDCs by bundling domain names with local web hosting to build up the national Internet ecosystem, develop skills and generate employment."
"246","587d2c3437cf5dd56dcf301b5246d2ee","17","This being said, information on foreign applications and grants could also help a developing country patent examiner to better identify those particular elements of an invention that do not deserve patent protection. Where the line is drawn between those areas that are the preserve of the patent holder to control, and those areas [i.e. of exceptions and limitations] which the patent holder may not control, is therefore a very important policy question for members.” Exceptions to exclusive rights as considered here apply after a patent has been granted."
"247","856de84a5d4897b3ea52f105cb668edc","17","They reduce design and production costs related to differentiated compliance. And they help remove trade barriers by harmonizing test protocols or increasing their compatibility. But they can also create barriers to market access in developed countries for small and developing country producers, especially those that lack the technical or financial capacity to comply."
"248","ab2c7068988202411d5b93c93571c595","17","Accessing international capital markets can also be difficult for many developing countries. These challenges can be further exacerbated for clean energy infrastructure projects, as lenders may be reluctant to lend due to an insufficient knowledge of local markets and a higher technology risk. Ensuring access to affordable finance will require developing country governments, in particular, to combine a short-term strategy of facilitating access to international financing and a longer-term approach."
"249","9234e72011b4d85087f8cff80ae0645b","17","Poverty reduction was featured as the first and pre-eminent goal. At the end of the 1990s, the World Bank and the International Monetary Fund had incorporated a linkage between market-oriented structural adjustment policies and the poverty agenda within the revised framework for the heavily indebted poor countries (HIPCs), making the formulation of Poverty Reduction Strategy Papers (PRSPs) a precondition for the receipt of debt relief under the heavily indebted poor countries Initiative. However, the Goals, per se, do not encompass any particular strategy for achieving those objectives."
"250","9cd5d99078edee795d3fdf0d3db91b76","17","Programmes for facing the development challenges of the poorest and the hungriest have also been expanded. This includes the heavily indebted poor countries (HIPC) and Enhanced HIPC Initiatives, Education for All Fast Track Initiative (EFA-FTI), and other similar measures. The international assistance programmes have begun to focus on the poorest countries and peoples to complement the BPoA. The World Summit (September 2005) reiterated the commitments of the donors to fulfil the BPoA target of providing 0.15-0.20 per cent of GNI as ODA to the LDCs."
"251","c6c157e0d9e70b30426c105a02ecb05a","17","This is particularly pressing in developing countries where young people often lack job-ready skills and Al platforms, tools, and applications are scarce. In the least developed countries (LDCs), a lack of mass digitalization and low penetration of broadband mean there is insufficient data for machine learning and deep learning. There is also a lack of transparency in the use of education data to ensure algorithmic accountability, privacy and data transparency."
"252","018140e5ee7827b95ee7b9ac76ab9ae2","17","Many development providers are exploring new ways of how to better integrate ICTs in the planning and implementation of development activities. However, more consolidated efforts through the DAC and other forums can improve knowledge sharing and set new standard and requirements across the development planning and implementation cycle. With greater access to the Internet through 3G and LTE mobile networks in developing countries, tailored ICT tools have the potential to improve measuring results and strengthen monitoring and evaluation of development projects."
"253","2d7e4fc2800638a6df49715d80c51860","17","Unless reversed, the mega trends sketched above suggest migratory pressures should be expected to increase substantially moving forward. International migration is bringing benefits to both countries of origin and destination, including remittances, knowledge sharing and mitigation of labour shortages. It also comes with important costs to migrants themselves and the societies they live in, as migrants often face much less secure job situations, discrimination, and less than full access to health, education and other social services, while vast migration inflows has been a source of political and social tensions in many recipient countries."
"254","29eff581258b80edb918583680aba4f0","17","Cyberjaya in Malaysia was built between the new national airport and Kuala Lumpur, with fast road and rail links to the airport and high quality communications infrastructure to attract international ICT companies. Biotechnology is one sectoral focus -often fostered by regional biotech strategies. In Germany, regions developed strategies as part of their participation in the national BioRegio initiative. North Carolina State University’s Centennial Campus is being developed around four main technologies which lie at the heart of the university’s strategy - IT, genomics/biotech, advanced materials and environmental technologies. The different objectives can work against each other, such as those relating to innovation and technology transfer being undermined by commercial expediency in filling space. The strictness of criteria for entry will be weighed against the market premium for space rental based on tenant quality."
"255","5813e579def72bd9cb026d1271e4ad9e","17","However, recalling that this is not at present the main avenue for mitigation under the Paris Agreement, it remains to be seen whether demand for developing country emissions reductions will be a major source of exchange and opportunity or only play a minor role. It is also unclear whether the scope of the SDM will specifically favour LDCs or a broader group of developing or vulnerable states that reflects the specific circumstances of the SIDS - an issue that arose under the CDM of the Kyoto Protocol20. Again, however, the vague nature of the Paris Agreement's provisions on technology transfer commends some caution as to how and when this element of the agreement will actually affect the global economy."
"256","9b93f14a7860f878ece456a4d6e53656","17","Public environment-related R&D expenditure has been more or less constant as a share of public R&D spending in OECD countries. The development and diffusion of environmental technologies, as measured through patent data, is generally increasing across countries in all areas of importance to green growth. Yet progress is uneven across countries, and is unlikely to deliver major changes in key environmental domains (OECD, 2014a). Given that a large majority of “green” innovations are developed in a small number of countries, achieving greater global diffusion will be essential."
"257","02f4feb0143d7e70b119abdbdb6a6758","17","Some technologies with potential benefits for the electricity sector in LDCs, such as the “Internet of Things"", remain out of reach for most of these countries (box 4.2). This rapidly evolving context has important implications for governance of the sector, potentially raising questions as to whether current sectoral governance arrangements remain fit for purpose (Scott, 2015). The principal pathways are outlined in figure 4.6. Planning is particularly important for electricity systems because of the mismatch between the time required to build distribution networks and that required to build generation facilities, highlighting the need for coordination of planning processes for generation and transmission (Chattopadhyay et al.,"
"258","004d7719d6c26c11427bb3e89535efab","17","Foster capacity-building at all levels of government. This implies combining investment in physical water and sanitation “hard” infrastructure with the provision of “soft’ infrastructure, which is essentially the institutions upon which water outcomes rely. The development of skills, technical expertise and knowledge and the availability of staff and time are preconditions for effective governance of water policy."
"259","1364d9e1dc5c0522a8d1bd9a635e572d","2","Research and development (R&D) are inherently dependent on public investment as they are capital intensive with long-time horizons and uncertain outcomes. Although private investment is typically prevalent in more applied R&D, which becomes an important driver of innovation, this is not yet the case in Kazakhstan. There is, therefore, a challenge to create incentives for private investments in R&D. Benefits could also be reaped from a systematic effort to adapt technologies developed elsewhere to local conditions, complemented by targeted R&D activities that address needs specific to Kazakhstan. An extension system is just beginning to develop in Kazakhstan. Well-coordinated education, R&D, and extension systems can contribute to strong productivity growth and the widespread adoption of sustainable farming practices. There is an additional rationale in Kazakhstan for a strong extension system in that, as a result of the transition period, several key commodity sectors in Kazakhstan are dominated today by either household producers or recent individual farmers."
"260","1641e7eb2c04fe59dbc2bed76c50e411","2","The white sugar premium is projected at nearly USD 100/t, yet narrowing over the decade. Profitability of the ethanol sector should improve slightly in the coming years, because the margin between feedstock and ethanol prices is expected to increase in real terms. With biodiesel demand being mosdy policy and not market driven, biodiesel prices are expected to follow the evolution of vegetable oil prices. After a 2010 cotton price spike, driven by macroeconomic volatility and policy changes in key countries, prices have declined significantly in recent years but cotton prices are expected to remain relatively stable during 2014-23 as the assumptions regarding policy and macroeconomic stability do not indicate any future price run-ups."
"261","4853cc7249bda7f9bce65366b53f0c92","2","These problems would be best addressed by investing in infrastructure and agricultural research and development. The scale of costs of buffer stocks thus leads to major opportunity costs because not enough investments are made in those programmes that are best suited to tackle volatility. World Bank (2012b) notes that as a result, buffer stocks in Kenya, Malawi and Zambia are even thought to increase price volatility because they were not able to address the causes of volatility and took away resources from programmes that could."
"262","4871f573f9b753f20a634b79607c18ac","2","Government policies surrounding biofuels mandates and subsidies also contributed. Price rises were particularly witnessed for wheat, coarse grains, rice and oilseed crops - all of which experienced strong real price growth between 2005 and 2010 (Figure 2.4). To convert to real prices, the average annual United States GDP deflator was applied to each monthly observation."
"263","4f0fd447ddc38d58bc9844fb18d549a8","2","The trouble is, however, that many cities are simply unable to absorb current rates of natural population growth, let alone more rural emigration. Thus, although a great deal of focus is placed on reducing the ills of rapid urbanisation -including overburdened social services, expanding slums, pollution, crime, poverty and hunger - a greater emphasis is also needed on rural areas to stem the tide of rural-urban migration. This means developing many more employment opportunities, including in new' non-agricultural industries, w'ith an emphasis on jobs attractive to the rural youth -those most likely to leave and most needed to rejuvenate rural areas economically and demographically (OECD, 2006)."
"264","57ee1e082b8c2af18682919de078d271","2","The former provides full excise reimbursement to ethanol producers for ethanol produced and supplied for transport use in Australia from locally derived feedstocks (Australian Government, 2012a). This programme is planned to continue until June 2021 and to be revised afterwards (Australian Government, 2012a). The latter is a similar scheme, but applies to the production and also importation of biodiesel and has been extended indefinately from July 2011 (Australian Government, 2012b). In Canada output based payments were introduced in 2008 and replaced tax exemptions at federal level and at some provinces."
"265","61b42b465822d1bd5543015dcc685da0","2","Fresh water resources may be adequate in particular regions, but a number of regulatory and infrastructure impediments often obstruct their use for productive purposes. For example, fresh water resources, including local groundwater or surface water are often transboundary, so that their management is seriously hampered by the lack of coordinated regional strategies (Nin-Pratt et al., In developing countries, markets for agricultural inputs and outputs, finance and other services, are often poorly developed, with small volumes traded, prone to large seasonal variability in demand and supply and significant difficulties in enforcing interpersonal contracts (Poulton et al.,"
"266","693afa9766622b26743f99a0225ec336","2","The dissemination of already existing technologies from outside could help this endeavour, but a major challenge relates to the ways and means in which innovation that is relevant to African agriculture could be promoted. Such an enabling environment, by definition, is one that strengthens the absorptive capacity of local actors while protecting their interests through a policy framework that recognises their legal rights and privileges, linkages, socio-cultural norms and historical context. This report defines an enabling environment for technology and innovation in agriculture as one that provides the actors, skills, institutions and organizations required to promote the use, dissemination, diffusion and creation of knowledge into useful processes, products and services. This requires an integrative and holistic approach to policy formulation and demands close interaction between the different ministries whose policies have an impact on innovation and performance of the economy as a whole (national innovation system) or specific sectors (ICT, agriculture, health, electronics, etc)."
"267","774bc5166c7efd955aad2e49348148b8","2","The number of intellectual property rights cases brought before Chinese courts tripled between 2009 and 2013. Subsequently, China’s Leading Group of Overall Reform has established specific courts in Beijing, Shanghai and Guangzhou focusing on intellectual property. Transparency as well as the extent of judicial efficiency and independence will be important determinants in how effective these institutions are in protecting intellectual property rights and private returns to innovation. Strengthening patent rights and further rural financial development will be beneficial, but so will measures that encourage knowledge spillovers and reduce barriers to firm entry into rural sectors."
"268","7c923bd8278e7321843a529e03020eae","2","The mean scores of 18 of the 21 risk management strategies rose significantly over the 12-year period (Figure 11). This suggests that farmers now consider that virtually all ways for managing risks are more important. In only one instance did the mean score decline and this was for the strategy “keeping debt low”. It is noteworthy that the largest increases in the importance scores were found for marketing and diversification, strategies that farmers use less widely than output and financial risk management. However, the growing appreciation of the importance of certain risk management strategies has not been coupled with actual (or a proportionate) increase in the use of these strategies by farmers. The approach of keeping debt low fell from third in importance in 1992 to ninth in 2004, and fewer farmers were using debt (63% versus 85%)."
"269","8d30df693e7c3fab3f39eeb811294062","2","The Outlook assumes biodiesel use to be held constant over the remaining years although no explicit mandate for biodiesel is legislated thereafter, the subsequent mandates referring only to advanced biofuel. Trade of biodiesel should remain low, Argentina is expected to be the main supplier on international markets. While many developing countries, especially in sub-Saharan Africa and in South East Asia, have initiated ambitious renewable energy programmes, many have been put on hold during the economic crisis, credit constraints and with the more uncertain market prospects. The OECD-FAO Agricultural Outlook, therefore, presents a conservative view on biofuel prospects in many of the developing countries over the projection period."
"270","c83adb1f8a57acc122a4a4944466a3d1","2","Indeed, promotion activities are performed by a mix of agencies, including the Foreign Investment Agency in the Ministry of Planning and Investment (MPI), Viet-TVade in the Ministry of TVade and Industry, the International Co-operation Department in MARD, and the promotion departments of provinces. Several constraints undermine private investment in the sector (Box 2). Such regulations intend to guarantee equal access to land among the rural population, but they limit land consolidation and hinder long-term investment."
"271","e1ac8d518cefb597bc5681da901074c1","2","This was done through external consultancies by universities (Sao Paulo and Campinas, for example) and private companies such as Macroplan, from Rio de Janeiro. In addition, Embrapa has been training its staff on strategic planning methodologies, in some cases together with state R&D organisations. This strategic planning system is nationally coordinated at Embrapa by a central unit named Strategic Management Secretariat."
"272","e72f5ec6d9c77829b70282d2aec81af8","2","This could imply that there is either limited awareness among the potential beneficiaries about this option or that this scheme provides few additional incentives to farmers as compared to the standard Income Equalisation Regime. It would be useful to explore the reasons for the lack of uptake of the New Start-up Grants, which could be related to overly strict criteria for access by potential beneficiaries or to the levels of the grants. As noted, this facility provides partial compensation for the restoration of “non-insurable” infrastructure, pasture and plantings. The rationale for this support is that insurance for such damage is not available to farmers on the commercial insurance market."
"273","ed734b54a62ee1b417b8227e3545e68f","2","This largely reflects investment support for constructing facilities to collect, store and process agricultural products. Environmental cross-compliance requirements are gradually emerging. The six SEE economies are relatively well integrated into the world trading system. All six economies are signatories of the Central European Free Trade Agreement (CEFTA), through which they have achieved full tariff liberalisation on trade in agricultural goods."
"274","eefdfe05370819034d448c939faa2107","2","The impact of environmental and climate constraints on global food supply. In: Economic Analysis of Land Use in Global Climate Change Policy, edited by T. Hertel, S. Rose and R. Tol, Routledge, USA. Land Use Policy, 24,562-575. Assessment of Fertiliser Use by Crop at the Global Level 2006/07-2007/08."
"275","f2003d3f5f0085b9f51edaae31f02313","2","Rising domestic supply is sufficient to keep pace with demand and imports remaining relatively flat. With the import price increasing an average of 6.4% per year, imports of 6.6 Mt in 2024 are slightly below the base period value of 6.7 Mt. Wheat stocks in 2012 fell to very low levels which were replenished in the subsequent two years. There may have been overshooting and in 2014 stocks are estimated at 1.8 Mt yielding a relatively high stocks-to-use ratio of 16%."
"276","a6a2b36395affc1ae47335bc6fff0084","2","Second, demand elasticities are relatively small with respect to price and supply elasticities are also low, at least in the short run. In order to get supply and demand back into balance after a supply shock, prices therefore have to vary rather strongly, especially if stocks are low. Third, because production takes considerable time in agriculture, supply cannot respond much to price changes in the short term, though it can do so much more once the production cycle is completed. The resulting lagged supply response to price changes can cause cyclical adjustments that add an extra degree of variability to the markets concerned."
"277","7375674a23df762040d9e4eed874a203","2","This ‘bird’s eye view’ of the issues provides insights that would otherwise remain hidden, useful in addressing hunger and environmental degradation in an integrated way. The overlaying of visual data representations provides a picture of the interrelation of land, people, and prosperity, and also reveals areas of causal overlap, highlighting key hotspots and areas with synergistic potential—opportunities for win-win scenarios. This method, applied elsewhere, would allow the targeting of funds to key areas, improving efficiency of resources used."
"278","29b14c84a982842d81c0feb3200090e8","2","As forests are lost, their capacity to sequester carbon is reduced. However, the extent to which the carbon loss due to tropical deforestation is offset by expanding forest areas and accumulating woody biomass in the boreal and temperate zones is disputed. Also relevant are biomass fires, including peatland fires and drained peatlands, which account for emissions of 0.3 and 0.9 GtC02-eq a year respectively). It retains biodiversity and ecosystem functions and, in large land areas, influences local weather patterns, which can have impacts on food production (Siikamaki and Newbold, 2012). Reduction of forest fires improves local air quality which has health benefits for communities living in and around forests Mery et al."
"279","fa115abd85283eea6a9af2e3b8f798b1","2","Such changes will be complemented by recently proposed legislation by the State Council that will increase the accountability of business operators for food safety. Educational opportunities are improving, but the level of human capital in rural areas remains much lower than in urban areas (Molnar and Koen, 2015). At the secondary school level, the graduate-to-population ratio in rural areas was unchanged between 1998 and 2012 while it doubled in urban China. As the rural adjustment process continues to unfold, a solid general education will help rural citizens transition into work in the emerging sectors of the economy."
"280","14b473f240287c63e6c18c9f2a55166d","2","International Water Management Institute, Pretoria. Depressive symptoms in youth heads of household in Rwanda: correlates and implications for intervention. Archives of Pediatric Adolescent Medicine, 162(9), 836-43. Gender and Food Security: Towards Gender-Just Food and Nutrition Security. Overview Report, Institute of Development Studies, Brighton, UK."
"281","dd69cab687fad63a122b11025ea9b69d","2","An exception is Bangladesh’s CLP, where nutritional surveys in 2009 found that children of earlier recruits into the programme were, on average, less stunted and less underweight than later recruits (DFID, 2011). Another study from the CLP however, shows some improvements in women’s BMI but no significant differences in under-5 wasting and stunting between beneficiary and treatment groups (Goto & Mascie-Taylor, 2010, Mascie-Taylor, 2010). There are possible explanations for this."
"282","0ee0317138c7295870abbc2ff212c646","2","The phenomenon of land degradation is increasing, in severity and extent, in many parts of the world, with about 40 percent of the worlds land surface degraded (25% has been degraded over the past quarter-century alone) (Bai et al., As summarized in Table 7.1, agriculture and land degradation contribute significantly to the problem of climate change, by generating GHG emissions leading to warming, as well as impacting land surface albedo and creating adverse weather patterns. Notwithstanding significant uncertainty in estimates, the agriculture, forestry, and other land use sector accounts for 24 percent of emissions of GHGs, the second largest emitter following the energy sector (IPCC, 2014a). The most important source of GHG emissions in agriculture is methane (CH4) emissions from enteric fermentation in livestock and nitrous oxide (N20) emissions from synthetic fertilizer application."
"283","cc7c8ddf589e45f25107964d4abcd68d","2","Excessive use of agrochemicals (pesticides and fertilizers) contaminates waterways. Energy production and climate change are also main causes of water scarcity. For instance, use of traditional sources for energy production results in increased greenhouse gas emissions and climate change, increasing the frequency and intensity of extreme climatic events such as flood and droughts, sea-level rise, and the loss of glacial and polar sea ice, all of which contribute to water scarcity."
"284","fe5d56c0dd78ec96e422af746a3fb392","2","This trend is expected to continue as a result of growth in incomes. A number of studies have looked at the environmental consequences of consumption of animal-source food, usually focusing on GHG emissions and land use (INRA and CIRAD, 2009, Erb et al., Using life cycle assessments, they generally conclude that alternative diet scenarios with less animal-source food could contribute to reducing global GHG emissions, and have positive impacts on human health. Healthy diets also feature dairy products in moderation, unsalted seeds and nuts, small quantities of fish and aquatic products, and very limited intake of processed foods that are high in fat, sugar or salt and low in micronutrients (FAO and FCRN, 2016)."
"285","3b995cc3ee1388e59def7315594577cc","2","Since then IAARD, has taken steps, through ICATAD, to develop a research consortium programme with universities, establish partnership programmes with private companies such as PT DuPont Indonesia, and increase collaboration with local governments. Finally, although the AIATs are crucial to strengthen the linkages between research at the central level and extension agents in the districts, it is debatable whether each province needs such an agency. A system by which AIAT centres are positioned with agro-ecological zone specialisations, serving all provinces concerned, would foster cross-province co-operation, lead to less fragmentation and reduce the potential for duplication of efforts and functions at the provincial level (World Bank, 2012). Research in each province should be focused on two or three commodities having highest comparative advantages or potential."
"286","90b5b307caf0f13324b25adaec02133b","2","In this field, participation of women, especially in sub-Saharan Africa where women constitute a large proportion of the agricultural labour force, will also be critical to enhancing their decision-making in agricultural research and extension services and to addressing their specific needs. For instance, transformation of diverse agroecological rural economies requires the expertise of biologists, agronomists, water engineers, nutritionists, economists and social and political scientists (Lipton, 2010). Moreover, the private sector tends to invest mainly in profitable research, including agricultural chemical inputs, machinery and biotechnology, targeting wealthier economies and larger farmers."
"287","57a447c3985789b8ee08e321728246c7","2","The federal government complements these programmes through support to biophysical research and other activities. Most farm-level environmental programmes are designed and administered by provincial governments. Major support policies continue to be delivered under the heading of business risk management. Those measures provide support in case of income declines, co-finance savings, support production insurance and provide assistance in case of natural disasters."
"288","2662c39786dae46250a758b1ba81ca25","2","Increasing export shares in almost all commodity markets is being achieved by a combination of strategies. Not only are they displacing traditional exporters and competitors with lower cost products or by growing faster, they are also becoming dominant in regional markets which can provide a springboard for further international market expansion. From Figure 1.10, non-OECD countries are projected to show the strongest percentage increase in exports by 2019, relative to the 2007-09 base, for oilseeds (59%), poultry (54%), wheat (50%), skim milk powder (43%), and cheese and vegetable oils (39%). On the other hand, OECD countries as a whole will tend to lose export shares in many commodities to non-OECD countries over the Outlook period. For the OECD area the largest gain in exports by 2019 compared to 2007-09, are for protein meals (49%), vegetable oils (38%) and rice (16%). Trade shares continue to be dominated in absolute terms by the OECD countries and their long established industries for a range of products (with projected global market share in 2019 shown in brackets) such as for: wheat (54%), coarse grains (60%), pig meat (80%), butter (79%), cheese (65%), whole milk powder (66%) and skim milk powder (73%)."
"289","25d2802def4244bd8884a30eccad3de6","2","In the case of tea, coffee and cashew nuts, the negative producer SCT has become smaller over the period under review indicating an improvement in their situation. However, natural rubber has switched from being supported in 2000-02 to having the highest negative SCT of any commodity evaluated. It should be noted that in all cases it would be incorrect to interpret implicit taxation of crop products exclusively as a policy outcome."
"290","ab42c2db3398b5c427b9253f8f684df1","3","The objective of patent law is the promotion of technical and practical solutions, rather than the monopolization of theoretical knowledge, and therefore an invention has to be capable of industrial application. Again, the TRIPS Agreement provides no definition of this term. According to the traditional concept used in European countries, an invention is capable of industrial application if it may be manufactured or used in any commercial activity, including agriculture.206 In other words, developments not leading to an industrial product or lacking technical effect cannot be patented."
"291","2c3a0cf5a380e1ca9413faf23eb39224","3","Ces deux mesures ne sont pas compatibles et risquent de compromettre la realisation des deux objectifs. Des marches plus concurrentiels requierent, au minimum, une information de bonne qualite, un financement approprie et des incitations plus fortes a l’efficience. Compte tenu du vieillissement de la population, les politiques actuelles feront plus que doubler le cout des soins de longue duree au cours des decennies a venir."
"292","973adb6e4e5a155e67ccbe2abcf8bf92","3","Attempts to systematise health technology assessment, w'hich is not generally carried out in Costa Rica, have also failed. The inability of the Ministry of Health to hold the CCSS and its providers to account has already been discussed. In turn, the ability of the CCSS to reform is significantly constrained by professional groups."
"293","0dfffdc285002df74fb712fdebb927ef","3","They have developed limited networks of care providers only for specific expenditures that have a low statutory reimbursement rate, notably optical care, dentures and hearing aids (HCAAM, 2013). Indeed, they cannot contract with GPs (Pierron, 2016). As recommended by the OECD (OECD, 2000, Imai et al.,"
"294","37d3a7e131779b6598e6f6a472941bdf","3","However, a person under the influence of a severe mental disorder cannot be sentenced to prison. The individual is instead taken into custody under the Compulsory Mental Care Act. Sweden has thirty-one clinics used for forensic psychiatric purposes, and these clinics treat 94% of such patients. The remaining forensic psychiatric patients are treated at general psychiatric clinics."
"295","5d5a961bf35a97a59c116d019587b6ac","3","States parties undertake to combat disease and malnutrition ""through the provision of adequate nutritious foods and clean drinking water, taking into consideration the dangers and risks of environmental pollution."" It binds States parties to make ""available and accessible to every child"" compulsory and free primary education and options for secondary schooling, including vocational education (Article 28). It also obliges States parties to ""encourage the provision of appropriate and equal opportunities for cultural, artistic, recreational and leisure activity"" (Article 31)."
"296","980c108f4f30bc1c08d690aa25e15446","3","However, there are mixed results in the literature of mental health treatment effects on vocational outcomes. The effect of medication on work impairment was higher than a placebo and psychotherapy, respectively. Moreover, work outcomes improved as the duration of treatment increased, which was not related to better symptom outcome."
"297","d59337065c3d84cec95e39ab1421cf7c","3","Spending increases have been almost entirely consumed by increases in the number and salary of CCSS employees, without clear evidence of benefit to patients. Costa Rica should consider expenditure ceilings and spending reviews in the short term to control spending. In the longer term, better use of performance data and innovative payments systems will be needed, as well as a shift away from employment-linked contributions as the main source of health system revenue. Prospects for improvement are bleak -informal employment is increasing in Costa Rica, contrary to many Latin American economies, and now' accounts for almost half of all employment (Figure 1.5)."
"298","c3cf58516f393343d002b942494599ef","3","It is provided mainly in institutional settings with little emphasis on community or home care. There is no properly integrated longterm care system coordinating between providers and this is reflected in fragmented service provision and disjointed governance (Normand, 2017). The current work on a Long-Term Care Act aims to address these challenges (see Box 1)."
"299","055bf95eccce28e841fa679b4d4b96a3","3","In South Africa, the budget programme and classification is based on sector and line items rather than on programs and policy objectives, hindering articulation of cross-sectoral initiatives to achieve wider policy objectives. For example, conditional grants (see section 3.1 for further detail) aim to strengthen government priority areas that are usually cross-sectoral issues (such as HIV/AIDS). However, they are designed and implemented by one particular national department, without fully articulating this initiative with other relevant departments."
"300","8e0977f6159643397afa8567cb04e74e","3","Developing specific bundled (lump-sum) payments per patient for following up chronic diseases or for long-term services would help. This could partly affect the supply of new specialists, and care will be needed in the adjustment. Around 45% of specialists are allowed to extra- bill patients, except CMU-C and ACS recipients. The authorities offered voluntary contracts to some specialists guaranteeing, in particular, partial coverage of their social contributions if they limited extra billing, but they have had a modest take-up."
"301","0f9366b4004ef308944c440062b6376f","3","As in other developing countries given the wide-spread labour market informality and population ageing, a payroll tax may not be the best funding instrument to raise sufficient revenue to fund adequate health care services. Funding the NHI through a higher value added tax or by general tax revenue would spread the financing burden more equitably across the population based on the ability to pay and will make financing less vulnerable to setbacks in the fight against labour market informality. Russian life expectancy was 69 years in 2010, more than ten years below the OECD average and about seven years shorter than in countries with a similar income level, such as Chile and Poland."
"302","904bd7e3c96163e9ea094b847a283a95","3","See, for example, P. Samuelson and S. Scotchmer, “The Law & Economics of Reverse Engineering”, Yale Law Journal, May 2002, pp. This includes making of the patented product through reverse engineering. To the extent that such reverse engineering is done only for non-commercial purposes (e.g. for scientific research and experimental purposes), it is still consistent with the TRIPS Agreement. But the point here is that engaging in reverse engineering for the promotion of domestic industries will necessarily imply a commercial aspect."
"303","25144b479b48aaf0ad2ae561baf1f6bb","3","However, it is important to note that facilitated procedures for the grant of such licenses will only be available to the extent that the patent holder’s behaviour has been characterized as anti-competitive (Article 31 (k), TRIPS Agreement). An existing exclusive right may contribute to the establishment of a dominant position in a given market, which in turn may enable the right holder to have recourse to predatory pricing practices. Where, by contrast, the patent does result in actual market exclusivity, the rights holder might have recourse to predatory pricing after compulsory licenses have been granted to generic competitors."
"304","492a26099621ba7bc59742bb3df36c28","3","Data exclusivity cannot therefore be considered an obligation under the TRIPS Agreement. Data exclusivity may also complicate generic producers’ market entry where the respective product is in addition covered by a patent. Existing data exclusivity regimes provide terms of protection of between 5 and 10 years (sometimes 15 years for agrochemical products583), which usually end before a patent on the same product expires."
"305","34032b78babc99f69b819512ac998b94","3","Employers’ complementary insurers have had to propose coverage to newly retired and unemployed workers since 2008. In addition, tax incentives encourage state-approved collective complementary insurance contracts (contrats solidaires et responsables) that do not discriminate by age and guarantee minimum and maximum reimbursements. At the same time, discrimination by health risks is not authorised for either individual or collective contracts."
"306","92371c1eebca4cc9ec781b75244442c9","3","Pre-crisis assessments in Yemen demonstrated that women in food insecure families often eat less in order to provide for their children. Displaced women may not have access to hygiene or dignity items, forcing them to remain out of sight. Lack of life-saving response services and safe refuges for survivors - who often fear stigma or rejection - compound the problem. These informal ties are subject to erosion as assets are depleted, income sources cut, law and order collapsed, and people's psychological strength exhausted."
"307","191635998a2148a8f59f5c902bb83ec0","3","In Norway the number of psychologists was increased significantly with the addition of over 150 psychologists between 1998 and 2008, following significant political and financial investment in building the workforce for mild-to-moderate disorders under the Escalation Plan for mental health 1998-2008 (OECD, 2014b). Since the implementation of the IAPT programme recovery rates of patients who have passed through the IAPT programme have been found to be consistently in excess of 45% and approaching those expected from the randomised controlled trials that generated the initial NICE recommendations (Department of Health, 2012). Significant effects were seen for patients with higher depression scores, even though a lower proportion moved to recovery, suggesting IAPT services are effective across a range of symptom severity."
