"","Text ID","SDG","Text","Group","Finn","Gib","Jean-Baptiste","Meike","Steve","Alignment","Consensus","Rationale","Notes","Ivan"
"886","2d7e4fc2800638a6df49715d80c51860","17","Unless reversed, the mega trends sketched above suggest migratory pressures should be expected to increase substantially moving forward. International migration is bringing benefits to both countries of origin and destination, including remittances, knowledge sharing and mitigation of labour shortages. It also comes with important costs to migrants themselves and the societies they live in, as migrants often face much less secure job situations, discrimination, and less than full access to health, education and other social services, while vast migration inflows has been a source of political and social tensions in many recipient countries.",NA,"FALSE","TO DO","TO DO","TRUE","FALSE",0.5,"UNDECIDED",NA,NA,"FALSE"
"887","85c3b72aeb7dac86b9d06614abc02e01","17","The DAC are also discussing ways to improve knowledge sharing, promote learning, and incentivise innovation in development co-operation policies and practices. While the details of such marker are not yet defined, the proposal to add a new marker on innovation signals DAC members’ increasing ambition towards greater innovation in how development co-operation is planned and implemented. While there are many technological developments across many fields, most references in STI policy are linked to the digital transformation and the access and use of modern information, communication technologies (ICTs).",NA,"TRUE","TO DO","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,"TRUE"
"888","e4cf1adbdcd9214fac33eb65e49e93a3","17","The practical deployment of new ICTs has become a driving force of customised Internet platforms and applications (Pereira et al., The function of ICT platforms has taken new and varied dimensions as virtual meetings, Internet-based platforms (social media, chat rooms, online fora) and e-voting are used more frequently. Their role is not only to provide the available knowledge to inform stakeholders and debates but also to constitute the common-ground through which these debates are organised, and to integrate other sources of knowledge (e.g. crowdsourcing and knowledge sharing from the community collected through apps and social media).",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,"FALSE"
"889","29eff581258b80edb918583680aba4f0","17","Cyberjaya in Malaysia was built between the new national airport and Kuala Lumpur, with fast road and rail links to the airport and high quality communications infrastructure to attract international ICT companies. Biotechnology is one sectoral focus -often fostered by regional biotech strategies. In Germany, regions developed strategies as part of their participation in the national BioRegio initiative. North Carolina State University’s Centennial Campus is being developed around four main technologies which lie at the heart of the university’s strategy - IT, genomics/biotech, advanced materials and environmental technologies. The different objectives can work against each other, such as those relating to innovation and technology transfer being undermined by commercial expediency in filling space. The strictness of criteria for entry will be weighed against the market premium for space rental based on tenant quality.",NA,"FALSE","TO DO","TO DO","TRUE","FALSE",0.5,"UNDECIDED",NA,NA,"FALSE"
"890","5813e579def72bd9cb026d1271e4ad9e","17","However, recalling that this is not at present the main avenue for mitigation under the Paris Agreement, it remains to be seen whether demand for developing country emissions reductions will be a major source of exchange and opportunity or only play a minor role. It is also unclear whether the scope of the SDM will specifically favour LDCs or a broader group of developing or vulnerable states that reflects the specific circumstances of the SIDS - an issue that arose under the CDM of the Kyoto Protocol20. Again, however, the vague nature of the Paris Agreement's provisions on technology transfer commends some caution as to how and when this element of the agreement will actually affect the global economy.",NA,"TRUE","TO DO","TO DO","FALSE","FALSE",0,"UNDECIDED",NA,NA,"TRUE"
"891","9b93f14a7860f878ece456a4d6e53656","17","Public environment-related R&D expenditure has been more or less constant as a share of public R&D spending in OECD countries. The development and diffusion of environmental technologies, as measured through patent data, is generally increasing across countries in all areas of importance to green growth. Yet progress is uneven across countries, and is unlikely to deliver major changes in key environmental domains (OECD, 2014a). Given that a large majority of “green” innovations are developed in a small number of countries, achieving greater global diffusion will be essential.",NA,"FALSE","TO DO","TO DO","TRUE","FALSE",0,"UNDECIDED",NA,NA,"TRUE"
"892","c0e623b99899a1d8f19efca591f9846a","17","The Paris Agreement continues this bifurcation in some respects by not making reporting on financial, technology transfer and capacity-building support received mandatory (Article 13.10 indicates that developing countries “should” provide this information). However, the Paris Agreement does indicate that developed countries “shall” biennially communicate indicative quantitative and qualitative information on climate finance, technology transfer and capacity building provided to developing country parties, as well as on climate finance mobilised, and that other countries “are encouraged to do so”. This information on support needs is included in various documents that have been prepared inside the UNFCCC framework (e.g. BURs, NCs, NAPAs, TNAs and INDCs) as well as outside (e.g. Strategic Program for Climate Resilience - SPCR, national climate funds).",NA,"TRUE","TO DO","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,"TRUE"
"893","00d1f63db99df50cb6e61519d2a32f50","17","This technology bank for the LDCs was officially established on 23 December 2016, through the adoption of the UN General Assembly Resolution A/71/L.52. In addition, ITU's Membership recognized the importance of ICTs for LDCs by adopting specific targets for the LDCs in its Connect 2020 Agenda (ITU, 2014). Target 2, on inclusiveness, includes specific targets on household access to ICTs, Internet use, and affordability in the LDCs. Most have been primarily based on basic, low-bandwidth mobile cellular technologies.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,"TRUE"
"894","02f4feb0143d7e70b119abdbdb6a6758","17","Some technologies with potential benefits for the electricity sector in LDCs, such as the “Internet of Things"", remain out of reach for most of these countries (box 4.2). This rapidly evolving context has important implications for governance of the sector, potentially raising questions as to whether current sectoral governance arrangements remain fit for purpose (Scott, 2015). The principal pathways are outlined in figure 4.6. Planning is particularly important for electricity systems because of the mismatch between the time required to build distribution networks and that required to build generation facilities, highlighting the need for coordination of planning processes for generation and transmission (Chattopadhyay et al.,",NA,"FALSE","TO DO","TO DO","TO DO","TRUE",0.3333333333,"UNDECIDED",NA,NA,"TRUE"
"895","060b36638e4483cba76f2808d449919a","17","There is also scope to strengthen and leverage South-South cooperation in promoting STI development. In 2016, the United Nations held the first Multi-stakeholder Forum on Science, Technology and Innovation for the Sustainable Development Goals as one element of the Technology Facilitation Mechanism and established the Technology Bank for LDCs. For the Technology Bank, it will be critical to establish the financial base as soon as possible to ensure that all LDCs can benefitfrom the new institution.",NA,"TRUE","TO DO","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,"TRUE"
"896","1edda33e74fb408587cb75092db9c826","17","Agricultural production expansion in LDCs since the early 1980s has occurred partly as a result of extensive growth, i.e. the expansion of the area used for agricultural production. In LDCs as a group it has grown by 10 per cent, slower than in ODCs, while in developed countries it actually contracted by 11 per cent. The extension of agricultural land use has been strongest in African LDCs and Haiti and in island LDCs.",NA,"FALSE","TO DO","TO DO","TO DO","FALSE",1,"FALSE",NA,NA,"FALSE"
"897","004d7719d6c26c11427bb3e89535efab","17","Foster capacity-building at all levels of government. This implies combining investment in physical water and sanitation “hard” infrastructure with the provision of “soft’ infrastructure, which is essentially the institutions upon which water outcomes rely. The development of skills, technical expertise and knowledge and the availability of staff and time are preconditions for effective governance of water policy.",NA,"FALSE","TRUE","TO DO","TO DO","FALSE",0.25,"UNDECIDED",NA,NA,"SKIP"
"898","26443f27488420a4af1a208fd73f5bbd","17","In 2015, the geographic scope was expanded to include small island developing States in the Pacific. It contributes to the narrowing of capacity gaps through regional and South-South cooperation, sharing of resources and the development of an integrated regional warning system comprising a network of collaborative centres. Civil society innovations and business sector initiatives.",NA,"TRUE","TRUE","TO DO","TO DO","TRUE",1,"TRUE",NA,NA,"TRUE"
"899","3858885da364e209438596812a89ae4f","17","Some speakers pointed out that the full value of forest-related goods and services to their national economies could be much greater than the monetary figures reported by official statistics. Several speakers stressed that, for effective implementation beyond 2015, it would be essential to continue to facilitate capacity-building, training and technology transfer, through South-South cooperation as well as North-South and triangular cooperation. Speakers also highlighted the importance of working in partnership with members of the Collaborative Partnership on Forests and stakeholders, including the private sector and non-governmental organizations, and the need for adequate resources to strengthen implementation.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,"TRUE"
"900","f51174ff1171dba727ff6d42c81200f2","17","Cash income from women in Gazi Bay only came from this ecotourism initiative in 2011 (UNEP 2011). At Wasini, the boardwalk project generated US$6 500 from entrance fees in 2002, of which US$2 000 was used to set up a craft shop and US$2 800 given to members as dividends (Zeppel 2006). Although total compliance with unregulated mangrove cutting may not have been achieved consistently amongst the stakeholders, community members acknowledged that capacity-building and the associated financial incentive had promoted compliance with the resource use regulations and management within the mangroves (UNEP 2006).",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,"FALSE"
"901","0b0a4b7011c0f63bc9fe3bd6504045d7","2","She would also like to thank the guest bloggers and other contributors to the SWAC @ Expo Milano website who engaged in discussions on the state and prospect of women's empowerment and gender equality in West Africa over several months, sharing their ideas and experiences and raising challenging questions. She has conducted research, co-ordinated policy analysis and published on gender, migration, conflict, peace and security, land reform and regional integration issues. She has also designed and co-ordinated the implementation of human resources and organisational development-related projects and processes in the areas of: job evaluation, organisational design, diversity and change management. Previous roles include: UNV Programme Officer at the UNDP Senegal Office, Policy Analyst at the Sahel and West Africa Club Secretariat of the OECD, and Human Resources Manager and OD Consultant at the International Institute for Environment and Development (IIED).",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"902","1364d9e1dc5c0522a8d1bd9a635e572d","2","Research and development (R&D) are inherently dependent on public investment as they are capital intensive with long-time horizons and uncertain outcomes. Although private investment is typically prevalent in more applied R&D, which becomes an important driver of innovation, this is not yet the case in Kazakhstan. There is, therefore, a challenge to create incentives for private investments in R&D. Benefits could also be reaped from a systematic effort to adapt technologies developed elsewhere to local conditions, complemented by targeted R&D activities that address needs specific to Kazakhstan. An extension system is just beginning to develop in Kazakhstan. Well-coordinated education, R&D, and extension systems can contribute to strong productivity growth and the widespread adoption of sustainable farming practices. There is an additional rationale in Kazakhstan for a strong extension system in that, as a result of the transition period, several key commodity sectors in Kazakhstan are dominated today by either household producers or recent individual farmers.",NA,"TRUE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"903","1641e7eb2c04fe59dbc2bed76c50e411","2","The white sugar premium is projected at nearly USD 100/t, yet narrowing over the decade. Profitability of the ethanol sector should improve slightly in the coming years, because the margin between feedstock and ethanol prices is expected to increase in real terms. With biodiesel demand being mosdy policy and not market driven, biodiesel prices are expected to follow the evolution of vegetable oil prices. After a 2010 cotton price spike, driven by macroeconomic volatility and policy changes in key countries, prices have declined significantly in recent years but cotton prices are expected to remain relatively stable during 2014-23 as the assumptions regarding policy and macroeconomic stability do not indicate any future price run-ups.",NA,"TRUE","TRUE","TO DO","FALSE","TRUE",0.5,"UNDECIDED",NA,NA,NA
"904","1a0f836c1335da69e8531cd2cad1e33b","2","A gendered approach to environmental assessment also examines the ways environments and environmental relationships shape, create and sustain gender norms. What are the social costs and consequences of differential gendered environmental relationships? And what is the dynamic relationship between environmental conditions and changes and gender inequality?",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"905","1bf623143e7014fc9dd682a2ef7a6c2c","2","However, line ministries have greater influence in setting NTBs. They are generally more protectionist and influenced by interest groups. Hence trade policy is a continuous battleground, and a change of key ministerial personalities can easily result in a more protectionist trade policy regime. This is the crux of Indonesia’s trade policy challenge: no minister or agency has control over the full array of trade policy instruments, and is able to adopt an economy-wide public interest viewpoint.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"906","2532065ecd054ca65ed9d5102de8d99a","2","The main change is due to the need to allocate programmes under Inspection Services and Marketing and promotion into new sub-categories. In particular the inspection and control programmes implemented by the inspection agency SENASICA include inspection, pest and diseases and input components. Good budgetary information for the allocation of this expenditure to different sub-categories was not available and allocation was provisionally done in equal amounts. New information is being collected with the view of improving this allocation in the next monitoring cycle.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"907","2582a95f09dc086ac1badbd56600f31c","2","The ability to monitor progress at the school level in a comparable manner was a major achievement and was very helpful in linking funding with performance improvements of the education system. Another important direction was the substantial increase in conditional cash transfer programme Bolsa Familia (initially, Bolsa Escuola) which created both incentives and the means for poor parents to send their children to school (De Mello and Hoppe, 2005, OECD, 2011). This has recently received much attention, with enrolment in vocational training more than doubling since the early 2000s.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"908","27fb4d1c05312bddb8ada4d17838a28e","2","The regional average dependency ratio (i.e. the ratio of people younger than 15 to the working-age population in the 15-64 year range) totalled 74.7% (UNFPA, 2015). An ever increasing and younger population is a distinctive feature of West Africa: the total population is projected to almost double and approach 600 million by 2050 (OECD/SWAC, 2013). From 1950 to 2010, the percentage of urban dwellers increased from 9% to 41% and this figure is projected to soar to 67% by 2050 (Moriconi-Ebrard, Harre and Heinrigs, 2016, OECD/SWAC, 2013). Urban growth concerns old and new towns, larger cities and smaller and rural centres alike (Ibidem).",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"909","31f16babe517b5d3e4eb4cf6364b9df7","2","In many developing countries, a significant number of poor families face poverty, hunger, food insecurity and malnutrition, which intensify with adverse biophysical growing conditions and poor socio-economic infrastructure (Wani, etal., Crop production, which is vital to global food security, is already being affected by climate change, more so in impoverished communities. It has been predicted that over the next decades, billions of people, especially those living in developing countries, will face water and food shortages, and greater risks to health and life because of climate change.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"910","369a87ffe3be3c9c1dbb031017deb88a","2","These searchable on-line databases and their annual reporting summaries are valuable tools for federal and state science managers and scientists. In addition, CRIS has been a critical resource for retrospective assessments of the economic impacts of agricultural research. Using data that measure research resource flows to specific subject areas and specific geographic areas, and linking them to subsequent changes in farm productivity, economists have been able to conduct cost-benefit analysis of public investments in agricultural research. A summary of the findings from these studies is given in Chapter 7.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"911","3767ad4e0cbd8df42c933d4249bd30d4","2","This is where measures such as compensation and adjustment assistance come into play. This is sometimes interpreted (if not criticised) as an ideological position representing the entrenched philosophy of economic liberalism (or neoliberalism). Yet, there are veiy good practical reasons behind that principle. Three thoughts are particularly relevant.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"912","4853cc7249bda7f9bce65366b53f0c92","2","These problems would be best addressed by investing in infrastructure and agricultural research and development. The scale of costs of buffer stocks thus leads to major opportunity costs because not enough investments are made in those programmes that are best suited to tackle volatility. World Bank (2012b) notes that as a result, buffer stocks in Kenya, Malawi and Zambia are even thought to increase price volatility because they were not able to address the causes of volatility and took away resources from programmes that could.",NA,"TRUE","TRUE","TO DO","FALSE","TRUE",0.5,"UNDECIDED",NA,NA,NA
"913","4871f573f9b753f20a634b79607c18ac","2","Government policies surrounding biofuels mandates and subsidies also contributed. Price rises were particularly witnessed for wheat, coarse grains, rice and oilseed crops - all of which experienced strong real price growth between 2005 and 2010 (Figure 2.4). To convert to real prices, the average annual United States GDP deflator was applied to each monthly observation.",NA,"TRUE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"914","4e5237c26875eab28d98e0ca6fc96f61","2","Such scenarios may constitute “extreme events”, with a low probability but severe consequences if the event happens. A more likely scenario is that a particular trading partner may block or impede trade temporarily, with implications for the prices that an importing country is obliged to pay. For example, India cut off rice exports to Bangladesh in 2007 in order to lower prices on its domestic market (Dorosh and Rashid, 2012).",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"915","4f0fd447ddc38d58bc9844fb18d549a8","2","The trouble is, however, that many cities are simply unable to absorb current rates of natural population growth, let alone more rural emigration. Thus, although a great deal of focus is placed on reducing the ills of rapid urbanisation -including overburdened social services, expanding slums, pollution, crime, poverty and hunger - a greater emphasis is also needed on rural areas to stem the tide of rural-urban migration. This means developing many more employment opportunities, including in new' non-agricultural industries, w'ith an emphasis on jobs attractive to the rural youth -those most likely to leave and most needed to rejuvenate rural areas economically and demographically (OECD, 2006).",NA,"FALSE","FALSE","TO DO","TRUE","TRUE",0,"UNDECIDED",NA,NA,NA
"916","57ee1e082b8c2af18682919de078d271","2","The former provides full excise reimbursement to ethanol producers for ethanol produced and supplied for transport use in Australia from locally derived feedstocks (Australian Government, 2012a). This programme is planned to continue until June 2021 and to be revised afterwards (Australian Government, 2012a). The latter is a similar scheme, but applies to the production and also importation of biodiesel and has been extended indefinately from July 2011 (Australian Government, 2012b). In Canada output based payments were introduced in 2008 and replaced tax exemptions at federal level and at some provinces.",NA,"FALSE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"917","5b0b347adb68ee42fdbfde3bf72f8005","2","Obligations to partners within the Council for Mutual Economic Assistance had to be met before product could be sold to the convertible currency area. Imports had to proceed through an extensive system of quotas and licenses. Additionally, Viet Nam faced a trade embargo with the United States that was only lifted in 1994 (McCaig and Pavcnik, 2013). Permission for private as well as SOEs to establish direct links with foreign markets was given in 1991.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"918","61b42b465822d1bd5543015dcc685da0","2","Fresh water resources may be adequate in particular regions, but a number of regulatory and infrastructure impediments often obstruct their use for productive purposes. For example, fresh water resources, including local groundwater or surface water are often transboundary, so that their management is seriously hampered by the lack of coordinated regional strategies (Nin-Pratt et al., In developing countries, markets for agricultural inputs and outputs, finance and other services, are often poorly developed, with small volumes traded, prone to large seasonal variability in demand and supply and significant difficulties in enforcing interpersonal contracts (Poulton et al.,",NA,"TRUE","FALSE","TO DO","TRUE","TRUE",0.5,"UNDECIDED",NA,NA,NA
"919","6379115dde7df3fd24608d79ab0e9a29","2","These figures most likely underestimate the contribution of off-farm earnings because they capture only the income coming from activities integrated from the accounting standpoint either fully or partly within the farm business. However, studies on rural diversification indicate that the majority of alternative enterprises of agricultural households are financially and structurally independent of the farm business (OECD, 2009e). For example, around 20% of living expenses of those households involved in dairying and sheep and beef farming originate from off-farm income (MAF, 2009e).",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"920","693afa9766622b26743f99a0225ec336","2","The dissemination of already existing technologies from outside could help this endeavour, but a major challenge relates to the ways and means in which innovation that is relevant to African agriculture could be promoted. Such an enabling environment, by definition, is one that strengthens the absorptive capacity of local actors while protecting their interests through a policy framework that recognises their legal rights and privileges, linkages, socio-cultural norms and historical context. This report defines an enabling environment for technology and innovation in agriculture as one that provides the actors, skills, institutions and organizations required to promote the use, dissemination, diffusion and creation of knowledge into useful processes, products and services. This requires an integrative and holistic approach to policy formulation and demands close interaction between the different ministries whose policies have an impact on innovation and performance of the economy as a whole (national innovation system) or specific sectors (ICT, agriculture, health, electronics, etc).",NA,"TRUE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"921","6a69c5a3e6d118cb79e5d5bb811695c7","2","On the other hand, others such as P. Veltz see the territorial result of post-Ford ist regulation modes combining the uncertainty of the economic situation and flexibility of the job market. Californian geographers such as A. Scott or M. Dear insist on relations between functional and social mutations of very large cities and new forms of urban territoriality."" Both are independent of the level of urbanisation of the territory considered. Table 3.2 presents the indices for Togo and Nigeria. In Togo, Lome was the primate city for the years 1950, 1970 and 2010. In Nigeria, Ibadan held this position in 1950 and 1960, and since then Lagos.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"922","76efd4b112735038717ec3bcd74c2218","2","Binding biofuel mandates also risks to increase price volatility on agricultural world markets. International trade in ethanol is subject to significant import tariffs, and climate-related standards are already in use on some biofuels and may become increasingly important in the future. In order not to act as trade barriers that discriminate between domestic and foreign products the development and application of internationally harmonised standards warrants close attention.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"923","774bc5166c7efd955aad2e49348148b8","2","The number of intellectual property rights cases brought before Chinese courts tripled between 2009 and 2013. Subsequently, China’s Leading Group of Overall Reform has established specific courts in Beijing, Shanghai and Guangzhou focusing on intellectual property. Transparency as well as the extent of judicial efficiency and independence will be important determinants in how effective these institutions are in protecting intellectual property rights and private returns to innovation. Strengthening patent rights and further rural financial development will be beneficial, but so will measures that encourage knowledge spillovers and reduce barriers to firm entry into rural sectors.",NA,"FALSE","TO DO","TO DO","TRUE","FALSE",0.3333333333,"UNDECIDED",NA,NA,NA
"924","77aae1fc4166a4efc221b58a438339c4","2","The government’s efforts to develop modern large-scale production should be complemented by the efforts to integrate small-scale producers into agricultural markets as well as to diversify rural incomes. Large state agencies operate on the grain, machinery leasing, and agricultural credit markets. Their primary function is to implement support programmes, but they are also empowered to undertake commercial operations and as such enjoy substantial market power.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"925","7c923bd8278e7321843a529e03020eae","2","The mean scores of 18 of the 21 risk management strategies rose significantly over the 12-year period (Figure 11). This suggests that farmers now consider that virtually all ways for managing risks are more important. In only one instance did the mean score decline and this was for the strategy “keeping debt low”. It is noteworthy that the largest increases in the importance scores were found for marketing and diversification, strategies that farmers use less widely than output and financial risk management. However, the growing appreciation of the importance of certain risk management strategies has not been coupled with actual (or a proportionate) increase in the use of these strategies by farmers. The approach of keeping debt low fell from third in importance in 1992 to ninth in 2004, and fewer farmers were using debt (63% versus 85%).",NA,"FALSE","TO DO","TO DO","TRUE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"926","8d30df693e7c3fab3f39eeb811294062","2","The Outlook assumes biodiesel use to be held constant over the remaining years although no explicit mandate for biodiesel is legislated thereafter, the subsequent mandates referring only to advanced biofuel. Trade of biodiesel should remain low, Argentina is expected to be the main supplier on international markets. While many developing countries, especially in sub-Saharan Africa and in South East Asia, have initiated ambitious renewable energy programmes, many have been put on hold during the economic crisis, credit constraints and with the more uncertain market prospects. The OECD-FAO Agricultural Outlook, therefore, presents a conservative view on biofuel prospects in many of the developing countries over the projection period.",NA,"FALSE","TO DO","TO DO","FALSE","TRUE",0.3333333333,"UNDECIDED",NA,NA,NA
"927","8f465586d7975b49d38988535499324d","2","Credit resources could be re-directed to support long-term investment and increasingly allocated to w'ell-specified innovation, environmental, and infrastructure projects. Consider a gradual downsizing of concessional loans for working capital to commercial producers. Enhance criteria for loan eligibility to better screen out borrowers that would have invested without support.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"928","951e6ab5b89e7d7608cd0e328990577d","2","However, the CAP 2014-20 offers more flexibility to member states to re-introduce commodity-specific and output-linked measures. A better alternative would be for member states to focus support on measures to improve the long-term productivity, profitability, sustainability and competitiveness of the sector. The ""Plan to Create Vitality for Agricultural, Forestry and Fishery Industries and Local Communities” aims at revitalising the agricultural sector in view of significant drops in output and farming incomes over the past two decades.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"929","a7c3ee7de4571070751b03e661403dbc","2","Special thanks go to Thomas Chalaux and Clara Garcia for statistical support and Nadine Dufour and Mercedes Burgos for editorial assistance. The scale of the ongoing transition is highlighted by government plans to grant urban residential status to 100 million rural migrants by 2020. This structural adjustment process can deliver substantial opportunities for the rural economy and China as a whole, but entails major challenges calling for continued reform efforts.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"930","aea6df3ac9fcbdba5e65c0245acf62ce","2","That role includes funding for research and development, but it also includes the design of a balanced system of intellectual property rights. This report shows that across all countries covered in this report expenditures on research and development represent a relatively small share in the transfers to the agricultural sector. Increased public and private investment in research and development, including extension and advisory services, could be targeted to increase productivity growth and address challenges associated with climate change and improved management of soil and water resources.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"931","b0008351bea190d6821209f422ff37b3","2","The rebound in growth is expected to be more rapid in the developing countries and initially tepid and fragile in the OECD area and involving a longer transition period. Once the transition to sustainable gains is reached, the EU and US economies are expected to grow by 2% and 2.5% per annum, respectively to 2019, and with faster growth in some other OECD countries such as Korea, Turkey and Australia. Among the developing countries, the leading Asian economies have fared better than most and lead the world economic recovery.",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"932","bf8482b7a0cdb611a351547eb4c40774","2","In 2011, a federal programme PRONATEC was launched and now covers 8 million students. Since 2013, it includes a component targeted to rural youngsters: PRONATEC Countryside. For example, in university education, the number of agricultural courses for bachelor degrees reached 830 in 2011, a six-fold increase over 1991, which covers only full-time studies, and does not include distance courses or MBAs (Table 5.1).",NA,"FALSE","FALSE","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"933","c231ac8c60464cddf6d52e4cde2be973","2","Finally, New Zealand witnessed rising MPS, but from a very low level and almost entirely due to falling poultry world prices in combination with an appreciation of the currency relative to the US dollar. Per cent changes of nominal values expressed in national currency. The statistical data for Israel are supplied by and under the responsibility of the relevant Israeli authorities. The use of such data by the OECD is without prejudice to the status of the Golan Heights, East Jerusalem and Israeli settlements in the West Bank under the terms of international law.",NA,"FALSE","TO DO","TO DO","FALSE","FALSE",1,"FALSE",NA,NA,NA
"934","c83adb1f8a57acc122a4a4944466a3d1","2","Indeed, promotion activities are performed by a mix of agencies, including the Foreign Investment Agency in the Ministry of Planning and Investment (MPI), Viet-TVade in the Ministry of TVade and Industry, the International Co-operation Department in MARD, and the promotion departments of provinces. Several constraints undermine private investment in the sector (Box 2). Such regulations intend to guarantee equal access to land among the rural population, but they limit land consolidation and hinder long-term investment.",NA,"TRUE","FALSE","TO DO","FALSE","TRUE",0,"UNDECIDED",NA,NA,NA
"935","ca4bdfd976b99a24b155471befc072e8","2","Through increasing market size, suitable infrastructure may also promote competition and the adoption of productivity-enhancing technologies. Given such positive externalities, there is often an argument for government provision. Nevertheless, it is also important that framework conditions are designed in a way that encourages private sector infrastructure investment. Without a sufficient network of roads and ports, improvements in farm productivity could result in lower local prices for a commodity at the same time as there is inadequate supply in other provinces.",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"936","e1ac8d518cefb597bc5681da901074c1","2","This was done through external consultancies by universities (Sao Paulo and Campinas, for example) and private companies such as Macroplan, from Rio de Janeiro. In addition, Embrapa has been training its staff on strategic planning methodologies, in some cases together with state R&D organisations. This strategic planning system is nationally coordinated at Embrapa by a central unit named Strategic Management Secretariat.",NA,"FALSE","TRUE","TO DO","FALSE","FALSE",0.5,"UNDECIDED",NA,NA,NA
"937","e20deb68aff05f36aba8681675b31a51","2","In the model ECIRS payments are then triggered and the representative mixed crop and livestock farm receives the equivalent to the average receipt of ECIRS in 2007-08 (AUD 37 000)l0. On the other hand, the model assumes that ECRP also triggered under the same circumstance, but it is paid to the farmer only if the realized income is below the level set by income test criteria (AUD 62 per fortnight). The level of the ECRP is chosen at the average receipt of ECRP per recipient in 2007-08 (AUD 13 045).",NA,"TRUE","TO DO","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"938","e55b1921e81e682737e0ff171ece0eb6","2","If land owners are not willing to transfer the land and leave it, the investor does not have the right to lease the land and cany out its investment.” It should be noted that although the government discourages slash and bum cultivation, i.e. shifting cultivation, such a system can be sustainable and deliver environmental goods in areas where demographic pressure is relatively low. An approach tailored to the characteristics of each geographical area should thus be taken.",NA,"TRUE","TRUE","TO DO","TRUE","TRUE",1,"TRUE",NA,NA,NA
"939","e72f5ec6d9c77829b70282d2aec81af8","2","This could imply that there is either limited awareness among the potential beneficiaries about this option or that this scheme provides few additional incentives to farmers as compared to the standard Income Equalisation Regime. It would be useful to explore the reasons for the lack of uptake of the New Start-up Grants, which could be related to overly strict criteria for access by potential beneficiaries or to the levels of the grants. As noted, this facility provides partial compensation for the restoration of “non-insurable” infrastructure, pasture and plantings. The rationale for this support is that insurance for such damage is not available to farmers on the commercial insurance market.",NA,"TRUE","TRUE","TO DO","FALSE","TRUE",0.5,"UNDECIDED",NA,NA,NA
